Uniqueid,Word,Condition,Listnum,Spatial_Input_Position,Temporal_Input_Position,Spatial_Recall_Order,Initial_RT_Time,Length,Correct,Distance_From_Correct,Order_Type,Serial_Pos_Encoded,Word_Reading,Output_Rank
A102RSV009OCUW:3COPXFW7XCJ9HBW0UCOCUG0SJ8SKP0,HAWK,"spatial, read silently",14,5,5,5,166.092,12,1,0,Spatial,5,Silent,4
A102RSV009OCUW:3COPXFW7XCJ9HBW0UCOCUG0SJ8SKP0,MATCH,"spatial, read silently",14,9,6,8,172.531,12,0,1,Spatial,9,Silent,5
A102RSV009OCUW:3COPXFW7XCJ9HBW0UCOCUG0SJ8SKP0,MOTOR,"spatial, read silently",14,1,7,1,177.279,12,1,0,Spatial,1,Silent,6
A102RSV009OCUW:3COPXFW7XCJ9HBW0UCOCUG0SJ8SKP0,ORANGE,"spatial, read silently",14,6,8,6,183.192,12,1,0,Spatial,6,Silent,7
A102RSV009OCUW:3COPXFW7XCJ9HBW0UCOCUG0SJ8SKP0,POPCORN,"spatial, read silently",14,8,9,7,189.035,12,0,1,Spatial,8,Silent,8
A102RSV009OCUW:3COPXFW7XCJ9HBW0UCOCUG0SJ8SKP0,RUG,"spatial, read silently",14,11,10,11,194.315,12,1,0,Spatial,11,Silent,9
A102RSV009OCUW:3COPXFW7XCJ9HBW0UCOCUG0SJ8SKP0,SEAGULL,"spatial, read silently",14,10,11,10,201.786,12,1,0,Spatial,10,Silent,10
A102RSV009OCUW:3COPXFW7XCJ9HBW0UCOCUG0SJ8SKP0,ULCER,"spatial, read silently",14,3,12,2,210.282,12,0,1,Spatial,3,Silent,12
A102RSV009OCUW:3COPXFW7XCJ9HBW0UCOCUG0SJ8SKP0,BOUQUET,"spatial, read silently",15,7,1,6,72.321,16,0,1,Spatial,7,Silent,1
A102RSV009OCUW:3COPXFW7XCJ9HBW0UCOCUG0SJ8SKP0,BROOK,"spatial, read silently",15,4,2,1,138.443,16,0,3,Spatial,4,Silent,12
A102RSV009OCUW:3COPXFW7XCJ9HBW0UCOCUG0SJ8SKP0,CHEMIST,"spatial, read silently",15,3,3,4,140.318,16,0,1,Spatial,3,Silent,13
A102RSV009OCUW:3COPXFW7XCJ9HBW0UCOCUG0SJ8SKP0,CITRUS,"spatial, read silently",15,1,4,15,146.567,16,0,14,Spatial,1,Silent,16
A102RSV009OCUW:3COPXFW7XCJ9HBW0UCOCUG0SJ8SKP0,CLAM,"spatial, read silently",15,15,5,10,141.568,16,0,5,Spatial,15,Silent,14
A102RSV009OCUW:3COPXFW7XCJ9HBW0UCOCUG0SJ8SKP0,COLLEGE,"spatial, read silently",15,11,6,7,143.162,16,0,4,Spatial,11,Silent,15
A102RSV009OCUW:3COPXFW7XCJ9HBW0UCOCUG0SJ8SKP0,COUNTRY,"spatial, read silently",15,8,7,8,78.849,16,1,0,Spatial,8,Silent,2
A102RSV009OCUW:3COPXFW7XCJ9HBW0UCOCUG0SJ8SKP0,EXPERT,"spatial, read silently",15,6,8,5,82.134,16,0,1,Spatial,6,Silent,3
A102RSV009OCUW:3COPXFW7XCJ9HBW0UCOCUG0SJ8SKP0,GROUND,"spatial, read silently",15,5,9,3,86.763,16,0,2,Spatial,5,Silent,4
A102RSV009OCUW:3COPXFW7XCJ9HBW0UCOCUG0SJ8SKP0,GUARD,"spatial, read silently",15,2,10,2,92.612,16,1,0,Spatial,2,Silent,5
A102RSV009OCUW:3COPXFW7XCJ9HBW0UCOCUG0SJ8SKP0,HEART,"spatial, read silently",15,12,11,13,101.997,16,0,1,Spatial,12,Silent,6
A102RSV009OCUW:3COPXFW7XCJ9HBW0UCOCUG0SJ8SKP0,HELMET,"spatial, read silently",15,10,12,11,107.162,16,0,1,Spatial,10,Silent,7
A102RSV009OCUW:3COPXFW7XCJ9HBW0UCOCUG0SJ8SKP0,HERO,"spatial, read silently",15,13,13,14,114.355,16,0,1,Spatial,13,Silent,8
A102RSV009OCUW:3COPXFW7XCJ9HBW0UCOCUG0SJ8SKP0,LEADER,"spatial, read silently",15,14,14,12,126.192,16,0,2,Spatial,14,Silent,9
A102RSV009OCUW:3COPXFW7XCJ9HBW0UCOCUG0SJ8SKP0,SPOOL,"spatial, read silently",15,9,15,9,130.038,16,1,0,Spatial,9,Silent,10
A102RSV009OCUW:3COPXFW7XCJ9HBW0UCOCUG0SJ8SKP0,TUBA,"spatial, read silently",15,16,16,16,134.662,16,1,0,Spatial,16,Silent,11
A102RSV009OCUW:3COPXFW7XCJ9HBW0UCOCUG0SJ8SKP0,ANKLE,"spatial, read silently",16,10,1,3,187.349,16,0,7,Spatial,10,Silent,15
A102RSV009OCUW:3COPXFW7XCJ9HBW0UCOCUG0SJ8SKP0,AUTHOR,"spatial, read silently",16,14,2,14,47.65,16,1,0,Spatial,14,Silent,1
A102RSV009OCUW:3COPXFW7XCJ9HBW0UCOCUG0SJ8SKP0,BATHTUB,"spatial, read silently",16,2,3,2,54.807,16,1,0,Spatial,2,Silent,2
A102RSV009OCUW:3COPXFW7XCJ9HBW0UCOCUG0SJ8SKP0,BINDER,"spatial, read silently",16,4,4,4,58.9,16,1,0,Spatial,4,Silent,3
A102RSV009OCUW:3COPXFW7XCJ9HBW0UCOCUG0SJ8SKP0,BUCKET,"spatial, read silently",16,12,5,12,67.9,16,1,0,Spatial,12,Silent,4
A102RSV009OCUW:3COPXFW7XCJ9HBW0UCOCUG0SJ8SKP0,CREVICE,"spatial, read silently",16,1,6,1,76.403,16,1,0,Spatial,1,Silent,5
A102RSV009OCUW:3COPXFW7XCJ9HBW0UCOCUG0SJ8SKP0,DRESSER,"spatial, read silently",16,8,7,8,130.973,16,1,0,Spatial,8,Silent,6
A102RSV009OCUW:3COPXFW7XCJ9HBW0UCOCUG0SJ8SKP0,EAGLE,"spatial, read silently",16,13,8,13,141.275,16,1,0,Spatial,13,Silent,7
A102RSV009OCUW:3COPXFW7XCJ9HBW0UCOCUG0SJ8SKP0,GIRL,"spatial, read silently",16,7,9,10,172.155,16,0,3,Spatial,7,Silent,11
A102RSV009OCUW:3COPXFW7XCJ9HBW0UCOCUG0SJ8SKP0,HORNET,"spatial, read silently",16,5,10,11,170.592,16,0,6,Spatial,5,Silent,10
A102RSV009OCUW:3COPXFW7XCJ9HBW0UCOCUG0SJ8SKP0,ICING,"spatial, read silently",16,6,11,9,168.972,16,0,3,Spatial,6,Silent,9
A102RSV009OCUW:3COPXFW7XCJ9HBW0UCOCUG0SJ8SKP0,OUTFIT,"spatial, read silently",16,15,12,6,147.531,16,0,9,Spatial,15,Silent,8
A102RSV009OCUW:3COPXFW7XCJ9HBW0UCOCUG0SJ8SKP0,PRIMATE,"spatial, read silently",16,9,13,7,177.37,16,0,2,Spatial,9,Silent,14
A102RSV009OCUW:3COPXFW7XCJ9HBW0UCOCUG0SJ8SKP0,REPORT,"spatial, read silently",16,16,14,15,173.682,16,0,1,Spatial,16,Silent,12
A102RSV009OCUW:3COPXFW7XCJ9HBW0UCOCUG0SJ8SKP0,UNCLE,"spatial, read silently",16,3,15,16,175.213,16,0,13,Spatial,3,Silent,13
A102RSV009OCUW:3COPXFW7XCJ9HBW0UCOCUG0SJ8SKP0,YARN,"spatial, read silently",16,11,16,5,189.244,16,0,6,Spatial,11,Silent,16
A102RSV009OCUW:3COPXFW7XCJ9HBW0UCOCUG0SJ8SKP0,BRANCH,"spatial, read silently",17,7,1,3,14.159,8,0,4,Spatial,7,Silent,7
A102RSV009OCUW:3COPXFW7XCJ9HBW0UCOCUG0SJ8SKP0,FOOT,"spatial, read silently",17,8,2,2,5.879,8,0,6,Spatial,8,Silent,2
A102RSV009OCUW:3COPXFW7XCJ9HBW0UCOCUG0SJ8SKP0,HOOK,"spatial, read silently",17,4,3,8,7.379,8,0,4,Spatial,4,Silent,3
A102RSV009OCUW:3COPXFW7XCJ9HBW0UCOCUG0SJ8SKP0,JUDGE,"spatial, read silently",17,6,4,4,12.411,8,0,2,Spatial,6,Silent,6
A102RSV009OCUW:3COPXFW7XCJ9HBW0UCOCUG0SJ8SKP0,MARSH,"spatial, read silently",17,2,5,5,11.11,8,0,3,Spatial,2,Silent,5
A102RSV009OCUW:3COPXFW7XCJ9HBW0UCOCUG0SJ8SKP0,OMELET,"spatial, read silently",17,3,6,7,9.535,8,0,4,Spatial,3,Silent,4
A102RSV009OCUW:3COPXFW7XCJ9HBW0UCOCUG0SJ8SKP0,SALMON,"spatial, read silently",17,5,7,6,15.853,8,0,1,Spatial,5,Silent,8
A102RSV009OCUW:3COPXFW7XCJ9HBW0UCOCUG0SJ8SKP0,WAITER,"spatial, read silently",17,1,8,1,2.629,8,1,0,Spatial,1,Silent,1
A102RSV009OCUW:3COPXFW7XCJ9HBW0UCOCUG0SJ8SKP0,CRUTCH,"spatial, read silently",18,9,1,2,55.593,12,0,7,Spatial,9,Silent,11
A102RSV009OCUW:3COPXFW7XCJ9HBW0UCOCUG0SJ8SKP0,FRIEND,"spatial, read silently",18,5,2,3,54.188,12,0,2,Spatial,5,Silent,10
A102RSV009OCUW:3COPXFW7XCJ9HBW0UCOCUG0SJ8SKP0,GUITAR,"spatial, read silently",18,4,3,4,52.909,12,1,0,Spatial,4,Silent,9
A102RSV009OCUW:3COPXFW7XCJ9HBW0UCOCUG0SJ8SKP0,PACKAGE,"spatial, read silently",18,6,4,5,51.848,12,0,1,Spatial,6,Silent,8
A102RSV009OCUW:3COPXFW7XCJ9HBW0UCOCUG0SJ8SKP0,PAPER,"spatial, read silently",18,1,5,1,23.217,12,1,0,Spatial,1,Silent,1
A102RSV009OCUW:3COPXFW7XCJ9HBW0UCOCUG0SJ8SKP0,PARSLEY,"spatial, read silently",18,12,6,12,41.748,12,1,0,Spatial,12,Silent,2
A102RSV009OCUW:3COPXFW7XCJ9HBW0UCOCUG0SJ8SKP0,PIGMENT,"spatial, read silently",18,3,7,6,50.466,12,0,3,Spatial,3,Silent,7
A102RSV009OCUW:3COPXFW7XCJ9HBW0UCOCUG0SJ8SKP0,ROCKET,"spatial, read silently",18,10,8,8,44.248,12,0,2,Spatial,10,Silent,3
A102RSV009OCUW:3COPXFW7XCJ9HBW0UCOCUG0SJ8SKP0,SCALLOP,"spatial, read silently",18,8,9,9,58.311,12,0,1,Spatial,8,Silent,12
A102RSV009OCUW:3COPXFW7XCJ9HBW0UCOCUG0SJ8SKP0,SERVER,"spatial, read silently",18,7,10,10,46.311,12,0,3,Spatial,7,Silent,4
A102RSV009OCUW:3COPXFW7XCJ9HBW0UCOCUG0SJ8SKP0,THREAD,"spatial, read silently",18,2,11,11,47.438,12,0,9,Spatial,2,Silent,5
A102RSV009OCUW:3COPXFW7XCJ9HBW0UCOCUG0SJ8SKP0,XEROX,"spatial, read silently",18,11,12,7,49.123,12,0,4,Spatial,11,Silent,6
A102RSV009OCUW:3COPXFW7XCJ9HBW0UCOCUG0SJ8SKP0,BRICK,"spatial, read silently",19,11,1,9,7.976,16,0,2,Spatial,11,Silent,1
A102RSV009OCUW:3COPXFW7XCJ9HBW0UCOCUG0SJ8SKP0,BUNNY,"spatial, read silently",19,10,2,5,14.351,16,0,5,Spatial,10,Silent,5
A102RSV009OCUW:3COPXFW7XCJ9HBW0UCOCUG0SJ8SKP0,CAFE,"spatial, read silently",19,7,3,1,40.446,16,0,6,Spatial,7,Silent,16
A102RSV009OCUW:3COPXFW7XCJ9HBW0UCOCUG0SJ8SKP0,CASHEW,"spatial, read silently",19,13,4,3,12.249,16,0,10,Spatial,13,Silent,4
A102RSV009OCUW:3COPXFW7XCJ9HBW0UCOCUG0SJ8SKP0,CLAMP,"spatial, read silently",19,2,5,2,38.911,16,1,0,Spatial,2,Silent,15
A102RSV009OCUW:3COPXFW7XCJ9HBW0UCOCUG0SJ8SKP0,DRUG,"spatial, read silently",19,14,6,7,15.882,16,0,7,Spatial,14,Silent,6
A102RSV009OCUW:3COPXFW7XCJ9HBW0UCOCUG0SJ8SKP0,FEMALE,"spatial, read silently",19,9,7,8,10.978,16,0,1,Spatial,9,Silent,3
A102RSV009OCUW:3COPXFW7XCJ9HBW0UCOCUG0SJ8SKP0,FILM,"spatial, read silently",19,1,8,6,34.875,16,0,5,Spatial,1,Silent,14
A102RSV009OCUW:3COPXFW7XCJ9HBW0UCOCUG0SJ8SKP0,JELLY,"spatial, read silently",19,5,9,4,18.321,16,0,1,Spatial,5,Silent,7
A102RSV009OCUW:3COPXFW7XCJ9HBW0UCOCUG0SJ8SKP0,JURY,"spatial, read silently",19,12,10,10,30.83,16,0,2,Spatial,12,Silent,13
A102RSV009OCUW:3COPXFW7XCJ9HBW0UCOCUG0SJ8SKP0,LION,"spatial, read silently",19,8,11,11,29.134,16,0,3,Spatial,8,Silent,12
A102RSV009OCUW:3COPXFW7XCJ9HBW0UCOCUG0SJ8SKP0,NOVEL,"spatial, read silently",19,15,12,15,19.736,16,1,0,Spatial,15,Silent,8
A102RSV009OCUW:3COPXFW7XCJ9HBW0UCOCUG0SJ8SKP0,PIZZA,"spatial, read silently",19,16,13,12,9.29,16,0,4,Spatial,16,Silent,2
A102RSV009OCUW:3COPXFW7XCJ9HBW0UCOCUG0SJ8SKP0,SHELTER,"spatial, read silently",19,3,14,13,23.383,16,0,10,Spatial,3,Silent,10
A102RSV009OCUW:3COPXFW7XCJ9HBW0UCOCUG0SJ8SKP0,SHERIFF,"spatial, read silently",19,4,15,14,21.477,16,0,10,Spatial,4,Silent,9
A102RSV009OCUW:3COPXFW7XCJ9HBW0UCOCUG0SJ8SKP0,SODA,"spatial, read silently",19,6,16,16,26.634,16,0,10,Spatial,6,Silent,11
A102RSV009OCUW:3COPXFW7XCJ9HBW0UCOCUG0SJ8SKP0,ATOM,"spatial, read silently",20,1,1,5,16.006,8,0,4,Spatial,1,Silent,7
A102RSV009OCUW:3COPXFW7XCJ9HBW0UCOCUG0SJ8SKP0,BELLY,"spatial, read silently",20,7,2,2,14.665,8,0,5,Spatial,7,Silent,6
A102RSV009OCUW:3COPXFW7XCJ9HBW0UCOCUG0SJ8SKP0,FRAME,"spatial, read silently",20,8,3,1,2.048,8,0,7,Spatial,8,Silent,1
A102RSV009OCUW:3COPXFW7XCJ9HBW0UCOCUG0SJ8SKP0,PROTON,"spatial, read silently",20,4,4,4,13.319,8,1,0,Spatial,4,Silent,5
A102RSV009OCUW:3COPXFW7XCJ9HBW0UCOCUG0SJ8SKP0,PUDDING,"spatial, read silently",20,5,5,3,5.39,8,0,2,Spatial,5,Silent,2
A102RSV009OCUW:3COPXFW7XCJ9HBW0UCOCUG0SJ8SKP0,PUPPY,"spatial, read silently",20,3,6,7,11.663,8,0,4,Spatial,3,Silent,4
A102RSV009OCUW:3COPXFW7XCJ9HBW0UCOCUG0SJ8SKP0,SUBWAY,"spatial, read silently",20,6,7,6,10.302,8,1,0,Spatial,6,Silent,3
A102RSV009OCUW:3COPXFW7XCJ9HBW0UCOCUG0SJ8SKP0,TWIG,"spatial, read silently",20,2,8,8,17.266,8,0,6,Spatial,2,Silent,8
A102RSV009OCUW:3COPXFW7XCJ9HBW0UCOCUG0SJ8SKP0,BODY,"spatial, read silently",21,6,1,12,12.719,12,0,6,Spatial,6,Silent,5
A102RSV009OCUW:3COPXFW7XCJ9HBW0UCOCUG0SJ8SKP0,CATTLE,"spatial, read silently",21,8,2,8,21.639,12,1,0,Spatial,8,Silent,10
A102RSV009OCUW:3COPXFW7XCJ9HBW0UCOCUG0SJ8SKP0,COCOON,"spatial, read silently",21,5,3,9,10.97,12,0,4,Spatial,5,Silent,4
A102RSV009OCUW:3COPXFW7XCJ9HBW0UCOCUG0SJ8SKP0,CONVICT,"spatial, read silently",21,7,4,3,9.408,12,0,4,Spatial,7,Silent,3
A102RSV009OCUW:3COPXFW7XCJ9HBW0UCOCUG0SJ8SKP0,DRAGON,"spatial, read silently",21,2,5,5,8.407,12,0,3,Spatial,2,Silent,2
A102RSV009OCUW:3COPXFW7XCJ9HBW0UCOCUG0SJ8SKP0,MAILMAN,"spatial, read silently",21,9,6,6,7.033,12,0,3,Spatial,9,Silent,1
A102RSV009OCUW:3COPXFW7XCJ9HBW0UCOCUG0SJ8SKP0,MISSILE,"spatial, read silently",21,1,7,7,17.908,12,0,6,Spatial,1,Silent,8
A102RSV009OCUW:3COPXFW7XCJ9HBW0UCOCUG0SJ8SKP0,PADDING,"spatial, read silently",21,4,8,1,19.174,12,0,3,Spatial,4,Silent,9
A102RSV009OCUW:3COPXFW7XCJ9HBW0UCOCUG0SJ8SKP0,POET,"spatial, read silently",21,12,9,4,26.7,12,0,8,Spatial,12,Silent,12
A102RSV009OCUW:3COPXFW7XCJ9HBW0UCOCUG0SJ8SKP0,SPIDER,"spatial, read silently",21,3,10,10,14.443,12,0,7,Spatial,3,Silent,6
A102RSV009OCUW:3COPXFW7XCJ9HBW0UCOCUG0SJ8SKP0,TABLE,"spatial, read silently",21,10,11,11,15.469,12,0,1,Spatial,10,Silent,7
A102RSV009OCUW:3COPXFW7XCJ9HBW0UCOCUG0SJ8SKP0,WINDOW,"spatial, read silently",21,11,12,2,23.567,12,0,9,Spatial,11,Silent,11
A102RSV009OCUW:3COPXFW7XCJ9HBW0UCOCUG0SJ8SKP0,BUBBLE,"spatial, read silently",22,11,1,12,5.212,12,0,1,Spatial,11,Silent,2
A102RSV009OCUW:3COPXFW7XCJ9HBW0UCOCUG0SJ8SKP0,CLOTHES,"spatial, read silently",22,4,2,2,16.12,12,0,2,Spatial,4,Silent,6
A102RSV009OCUW:3COPXFW7XCJ9HBW0UCOCUG0SJ8SKP0,COD,"spatial, read silently",22,9,3,8,25.463,12,0,1,Spatial,9,Silent,7
A102RSV009OCUW:3COPXFW7XCJ9HBW0UCOCUG0SJ8SKP0,CURTAIN,"spatial, read silently",22,6,4,3,33.868,12,0,3,Spatial,6,Silent,12
A102RSV009OCUW:3COPXFW7XCJ9HBW0UCOCUG0SJ8SKP0,DONKEY,"spatial, read silently",22,3,5,11,7.651,12,0,8,Spatial,3,Silent,3
A102RSV009OCUW:3COPXFW7XCJ9HBW0UCOCUG0SJ8SKP0,GALLON,"spatial, read silently",22,12,6,9,11.868,12,0,3,Spatial,12,Silent,4
A102RSV009OCUW:3COPXFW7XCJ9HBW0UCOCUG0SJ8SKP0,ROD,"spatial, read silently",22,8,7,7,28.086,12,0,1,Spatial,8,Silent,8
A102RSV009OCUW:3COPXFW7XCJ9HBW0UCOCUG0SJ8SKP0,ROOSTER,"spatial, read silently",22,7,8,6,29.183,12,0,1,Spatial,7,Silent,9
A102RSV009OCUW:3COPXFW7XCJ9HBW0UCOCUG0SJ8SKP0,SKETCH,"spatial, read silently",22,2,9,4,30.806,12,0,2,Spatial,2,Silent,10
A102RSV009OCUW:3COPXFW7XCJ9HBW0UCOCUG0SJ8SKP0,SMOG,"spatial, read silently",22,5,10,5,32.447,12,1,0,Spatial,5,Silent,11
A102RSV009OCUW:3COPXFW7XCJ9HBW0UCOCUG0SJ8SKP0,TILE,"spatial, read silently",22,1,11,1,13.243,12,1,0,Spatial,1,Silent,5
A102RSV009OCUW:3COPXFW7XCJ9HBW0UCOCUG0SJ8SKP0,TURKEY,"spatial, read silently",22,10,12,10,2.119,12,1,0,Spatial,10,Silent,1
A102RSV009OCUW:3COPXFW7XCJ9HBW0UCOCUG0SJ8SKP0,BLOUSE,"spatial, read silently",23,5,1,1,88.612,8,0,4,Spatial,5,Silent,7
A102RSV009OCUW:3COPXFW7XCJ9HBW0UCOCUG0SJ8SKP0,FLEET,"spatial, read silently",23,3,2,2,27.441,8,0,1,Spatial,3,Silent,1
A102RSV009OCUW:3COPXFW7XCJ9HBW0UCOCUG0SJ8SKP0,ICEBERG,"spatial, read silently",23,4,3,3,29.829,8,0,1,Spatial,4,Silent,2
A102RSV009OCUW:3COPXFW7XCJ9HBW0UCOCUG0SJ8SKP0,PISTOL,"spatial, read silently",23,6,4,6,52.454,8,1,0,Spatial,6,Silent,3
A102RSV009OCUW:3COPXFW7XCJ9HBW0UCOCUG0SJ8SKP0,SISTER,"spatial, read silently",23,8,5,7,68.954,8,0,1,Spatial,8,Silent,4
A102RSV009OCUW:3COPXFW7XCJ9HBW0UCOCUG0SJ8SKP0,SNAIL,"spatial, read silently",23,2,6,5,73.321,8,0,3,Spatial,2,Silent,6
A102RSV009OCUW:3COPXFW7XCJ9HBW0UCOCUG0SJ8SKP0,TYPIST,"spatial, read silently",23,7,7,8,71.298,8,0,1,Spatial,7,Silent,5
A102RSV009OCUW:3COPXFW7XCJ9HBW0UCOCUG0SJ8SKP0,WIFE,"spatial, read silently",23,1,8,4,90.845,8,0,3,Spatial,1,Silent,8
A102RSV009OCUW:3COPXFW7XCJ9HBW0UCOCUG0SJ8SKP0,BREAST,"spatial, read silently",24,14,1,6,8.417,16,0,8,Spatial,14,Silent,5
A102RSV009OCUW:3COPXFW7XCJ9HBW0UCOCUG0SJ8SKP0,CASKET,"spatial, read silently",24,15,2,2,7.104,16,0,13,Spatial,15,Silent,4
A102RSV009OCUW:3COPXFW7XCJ9HBW0UCOCUG0SJ8SKP0,CIGAR,"spatial, read silently",24,12,3,1,11.134,16,0,11,Spatial,12,Silent,7
A102RSV009OCUW:3COPXFW7XCJ9HBW0UCOCUG0SJ8SKP0,CRAYON,"spatial, read silently",24,4,4,4,9.978,16,1,0,Spatial,4,Silent,6
A102RSV009OCUW:3COPXFW7XCJ9HBW0UCOCUG0SJ8SKP0,EGYPT,"spatial, read silently",24,16,5,3,5.667,16,0,13,Spatial,16,Silent,3
A102RSV009OCUW:3COPXFW7XCJ9HBW0UCOCUG0SJ8SKP0,FOREST,"spatial, read silently",24,1,6,8,29.352,16,0,7,Spatial,1,Silent,15
A102RSV009OCUW:3COPXFW7XCJ9HBW0UCOCUG0SJ8SKP0,GRILL,"spatial, read silently",24,3,7,13,31.072,16,0,10,Spatial,3,Silent,16
A102RSV009OCUW:3COPXFW7XCJ9HBW0UCOCUG0SJ8SKP0,HANDBAG,"spatial, read silently",24,6,8,5,4.042,16,0,1,Spatial,6,Silent,2
A102RSV009OCUW:3COPXFW7XCJ9HBW0UCOCUG0SJ8SKP0,HUMAN,"spatial, read silently",24,13,9,9,2.7,16,0,4,Spatial,13,Silent,1
A102RSV009OCUW:3COPXFW7XCJ9HBW0UCOCUG0SJ8SKP0,PALACE,"spatial, read silently",24,9,10,12,12.887,16,0,3,Spatial,9,Silent,8
A102RSV009OCUW:3COPXFW7XCJ9HBW0UCOCUG0SJ8SKP0,POSTAGE,"spatial, read silently",24,10,11,7,28.043,16,0,3,Spatial,10,Silent,14
A102RSV009OCUW:3COPXFW7XCJ9HBW0UCOCUG0SJ8SKP0,PUDDLE,"spatial, read silently",24,11,12,14,14.018,16,0,3,Spatial,11,Silent,9
A102RSV009OCUW:3COPXFW7XCJ9HBW0UCOCUG0SJ8SKP0,REBEL,"spatial, read silently",24,8,13,11,17.509,16,0,3,Spatial,8,Silent,11
A102RSV009OCUW:3COPXFW7XCJ9HBW0UCOCUG0SJ8SKP0,STUDENT,"spatial, read silently",24,7,14,10,15.478,16,0,3,Spatial,7,Silent,10
A102RSV009OCUW:3COPXFW7XCJ9HBW0UCOCUG0SJ8SKP0,TRENCH,"spatial, read silently",24,5,15,15,19.605,16,0,10,Spatial,5,Silent,12
A102RSV009OCUW:3COPXFW7XCJ9HBW0UCOCUG0SJ8SKP0,YACHT,"spatial, read silently",24,2,16,16,24.978,16,0,14,Spatial,2,Silent,13
A10933H4HO9D6Z:3MRNMEIQW6DBCKBSA39I9MWIU5ELD6,CASKET,"temporal, read silently",1,3,1,1,10.875,16,1,0,Temporal,1,Silent,1
A10933H4HO9D6Z:3MRNMEIQW6DBCKBSA39I9MWIU5ELD6,VICTIM,"temporal, read silently",1,15,2,2,17.751,16,1,0,Temporal,2,Silent,2
A10933H4HO9D6Z:3MRNMEIQW6DBCKBSA39I9MWIU5ELD6,WAGON,"temporal, read silently",1,16,3,3,28.532,16,1,0,Temporal,3,Silent,3
A10933H4HO9D6Z:3MRNMEIQW6DBCKBSA39I9MWIU5ELD6,BINDER,"temporal, read silently",1,1,4,15,134.72,16,0,11,Temporal,4,Silent,16
A10933H4HO9D6Z:3MRNMEIQW6DBCKBSA39I9MWIU5ELD6,GAVEL,"temporal, read silently",1,5,5,5,33.543,16,1,0,Temporal,5,Silent,4
A10933H4HO9D6Z:3MRNMEIQW6DBCKBSA39I9MWIU5ELD6,TRACTOR,"temporal, read silently",1,14,6,6,41.532,16,1,0,Temporal,6,Silent,5
A10933H4HO9D6Z:3MRNMEIQW6DBCKBSA39I9MWIU5ELD6,JUDGE,"temporal, read silently",1,9,7,7,70.125,16,1,0,Temporal,7,Silent,6
A10933H4HO9D6Z:3MRNMEIQW6DBCKBSA39I9MWIU5ELD6,FINGER,"temporal, read silently",1,4,8,8,73.86,16,1,0,Temporal,8,Silent,7
A10933H4HO9D6Z:3MRNMEIQW6DBCKBSA39I9MWIU5ELD6,MAPLE,"temporal, read silently",1,11,9,9,78.532,16,1,0,Temporal,9,Silent,8
A10933H4HO9D6Z:3MRNMEIQW6DBCKBSA39I9MWIU5ELD6,KNIFE,"temporal, read silently",1,10,10,10,83.595,16,1,0,Temporal,10,Silent,9
A10933H4HO9D6Z:3MRNMEIQW6DBCKBSA39I9MWIU5ELD6,HIGHWAY,"temporal, read silently",1,8,11,13,89.565,16,0,2,Temporal,11,Silent,10
A10933H4HO9D6Z:3MRNMEIQW6DBCKBSA39I9MWIU5ELD6,SPONGE,"temporal, read silently",1,13,12,12,106.069,16,1,0,Temporal,12,Silent,11
A10933H4HO9D6Z:3MRNMEIQW6DBCKBSA39I9MWIU5ELD6,HELMET,"temporal, read silently",1,7,13,11,117.782,16,0,2,Temporal,13,Silent,12
A10933H4HO9D6Z:3MRNMEIQW6DBCKBSA39I9MWIU5ELD6,GHETTO,"temporal, read silently",1,6,14,14,120.625,16,1,0,Temporal,14,Silent,13
A10933H4HO9D6Z:3MRNMEIQW6DBCKBSA39I9MWIU5ELD6,BREAST,"temporal, read silently",1,2,15,4,131.689,16,0,11,Temporal,15,Silent,15
A10933H4HO9D6Z:3MRNMEIQW6DBCKBSA39I9MWIU5ELD6,PILOT,"temporal, read silently",1,12,16,16,125.258,16,1,0,Temporal,16,Silent,14
A10933H4HO9D6Z:3MRNMEIQW6DBCKBSA39I9MWIU5ELD6,DONKEY,"temporal, read silently",2,3,1,1,10.356,12,1,0,Temporal,1,Silent,1
A10933H4HO9D6Z:3MRNMEIQW6DBCKBSA39I9MWIU5ELD6,LADY,"temporal, read silently",2,7,2,2,14.481,12,1,0,Temporal,2,Silent,2
A10933H4HO9D6Z:3MRNMEIQW6DBCKBSA39I9MWIU5ELD6,SALAD,"temporal, read silently",2,11,3,3,19.825,12,1,0,Temporal,3,Silent,3
A10933H4HO9D6Z:3MRNMEIQW6DBCKBSA39I9MWIU5ELD6,BEAVER,"temporal, read silently",2,1,4,4,25.136,12,1,0,Temporal,4,Silent,4
A10933H4HO9D6Z:3MRNMEIQW6DBCKBSA39I9MWIU5ELD6,GOBLIN,"temporal, read silently",2,5,5,5,32.2,12,1,0,Temporal,5,Silent,5
A10933H4HO9D6Z:3MRNMEIQW6DBCKBSA39I9MWIU5ELD6,CRIB,"temporal, read silently",2,2,6,6,39.951,12,1,0,Temporal,6,Silent,6
A10933H4HO9D6Z:3MRNMEIQW6DBCKBSA39I9MWIU5ELD6,OFFICE,"temporal, read silently",2,10,7,7,44.637,12,1,0,Temporal,7,Silent,7
A10933H4HO9D6Z:3MRNMEIQW6DBCKBSA39I9MWIU5ELD6,MAILBOX,"temporal, read silently",2,9,8,8,53.261,12,1,0,Temporal,8,Silent,8
